question_id,broad_category_id,broad_category,narrower_category_id,narrower_category,model_a,model_b,winner
b65a8380cff8433eacb26a8cb90df5c8,-1,Miscellaneous,53,Network Configuration and Troubleshooting,llama-3-8b-instruct,yi-large,tie (bothbad)
e817a15b742e47f99f33e7d06ac2b5e5,0,Tech Programming,59,Python JSON Handling,reka-core-20240722,phi-3-medium-4k-instruct,model_a
ef23ee1879d14f94b38e460184cad90e,-1,Miscellaneous,8,Joke Requests,deepseek-coder-v2,llama-3-8b-instruct,model_b
199ad52e1d1f4fbeab58ab5a10bf5556,5,Naming Ideas,7,Songwriting and Lyrics Creation,gpt-4o-2024-05-13,yi-1.5-34b-chat,model_b
2e403cb8ee9f4b5c8ba4e5147860a4f4,3,Creative Writing,23,Creative Poetry Writing,nemotron-4-340b-instruct,gemma-2-27b-it,tie
b15fc7a4161943df8fced91f5ba96891,2,Puzzles & Analysis,0,Mathematics Problem Solving,gpt-4-turbo-2024-04-09,gemini-1.5-pro-api-0514,model_a
f78ea0ddf13e4320bfeca3a5c7e0349f,2,Puzzles & Analysis,0,Mathematics Problem Solving,codestral-2405,yi-large-preview,model_b
97921721bf874a28b4911f0969bd3097,1,Diverse Subjects,33,Modern Dating and Relationships,nemotron-4-340b-instruct,claude-3-5-sonnet-20240620,model_b
9c537549e2574e07ac63460ae628838d,3,Creative Writing,58,Fictional Character Battles and Fanfiction,gpt-4o-2024-05-13,gpt-4-turbo-2024-04-09,model_b
1a5023b627014091a52886120c988837,1,Diverse Subjects,6,Casual Conversations,gpt-4o-2024-05-13,gpt-4-turbo-2024-04-09,model_a
8084dc093a1c4ccea205e0bf42ee5f2e,1,Diverse Subjects,114,Fundraising and Marketing Strategies,claude-3-5-sonnet-20240620,phi-3-mini-4k-instruct-june-2024,model_a
bf510ea4663445b7888e38634bccd8a0,5,Naming Ideas,94,Music Theory and Harmony,gpt-4-turbo-2024-04-09,mixtral-8x22b-instruct-v0.1,tie
e1fc0810b22d4c038b6f8b3e7a2d3a99,2,Puzzles & Analysis,34,Quantum Physics Simplified,claude-3-5-sonnet-20240620,gpt-4o-2024-05-13,tie
b656273f006c412bb662aaab6050bd4a,0,Tech Programming,45,GitLab CI/CD and Automation,llama-3.1-8b-instruct,gpt-4o-2024-05-13,model_b
6e18debf34e849dfbfe37a3fb4f105fb,2,Puzzles & Analysis,11,Stock Investment Analysis,claude-3-opus-20240229,reka-flash-20240722,model_b
4184208dd95b41d396ae1c40d0f65f9c,0,Tech Programming,20,Computer Hardware and Performance,llama-3.1-70b-instruct,gemini-1.5-pro-exp-0801,tie
d9dc3da588ae4b4698cc337a77fcbb01,5,Naming Ideas,99,Music Analysis and Comparison,gpt-4-turbo-2024-04-09,gpt-4o-2024-08-06,tie (bothbad)
99d9279f4f6d4ff8b530152ab5568d5e,3,Creative Writing,30,Fictional Narratives with Sensation Focus,mistral-large-2407,gemini-1.5-pro-api-0514,tie
590fc5e7a5d54be8a217a47e9bfeceec,1,Diverse Subjects,77,Education and Academic Planning,gpt-3.5-turbo-0125,gpt-4-turbo-2024-04-09,tie
0eb128caa12e407eaba4b8d00fce85b5,4,AI Systems,2,Deep Learning and Neural Networks,gpt-4o-2024-05-13,yi-large-preview,model_a
7f525b101a994a639dd66636e3838083,1,Diverse Subjects,1,Professional Communication and Career Development,command-r,gemma-2-27b-it,model_b
a04d4ce92b6f4a06b721c6b5ddc5f958,5,Naming Ideas,78,Business Naming Ideas,llama-3.1-70b-instruct,gpt-4o-mini-2024-07-18,model_b
f37e23e498ae4359a03ba314ff191ad3,5,Naming Ideas,129,Car Comparisons and Specifications,reka-flash-20240722,claude-3-opus-20240229,tie
d829367c6f864343be3c1baae6f8066a,8,Philosophical Ethics,82,Biblical Interpretation and Analysis,llama-3.1-70b-instruct,reka-core-20240722,tie (bothbad)
a43c0cea71bc4f3597c258590ac73f93,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,reka-core-20240501,command-r-plus,model_a
215bca4d5a304e34824322fbd78fee74,3,Creative Writing,81,Thriller and Horror Story Ideas,llama-3.1-405b-instruct,claude-3-haiku-20240307,tie
826c1f65c38d4ef1b184bbe470605d94,-1,Miscellaneous,8,Joke Requests,gemma-2-27b-it,deepseek-v2-api-0628,model_a
8ec110162920421bba0823e173977ae9,7,Information Queries,16,Travel and Geography Queries,gemma-1.1-7b-it,yi-1.5-34b-chat,tie (bothbad)
e861afdc8c1f4af3a8fa7516cc0c7b89,1,Diverse Subjects,48,Economics and Market Structures,chatgpt-4o-latest,mistral-large-2407,model_a
8963eed6d0364c80ae0b4ba628686d3b,4,AI Systems,2,Deep Learning and Neural Networks,llama-3-70b-instruct,gpt-4o-2024-05-13,model_b
19b0f8fa953c4ee7be5288c43af551da,4,AI Systems,26,AI Consciousness and Ethics,qwen2-72b-instruct,gemma-2-9b-it,model_b
2365fca001f948feb81f0da67135babb,2,Puzzles & Analysis,54,Probability and Dice Games,mixtral-8x22b-instruct-v0.1,reka-core-20240722,model_a
23c9f5c392ec4fce838c022721a551d3,1,Diverse Subjects,60,Interior Design Optimization,llama-3-70b-instruct,yi-large-preview,model_a
0b813db710434e5ea5b97ac23bf313cf,0,Tech Programming,24,Python Game Development,llama-3.1-405b-instruct,gemini-1.5-flash-api-0514,tie
3dca5cc959854da784cf40de015d52e4,3,Creative Writing,30,Fictional Narratives with Sensation Focus,glm-4-0520,deepseek-coder-v2,model_a
d93415f958f745de823096b09524cb56,1,Diverse Subjects,86,International and Comparative Law,llama-3-8b-instruct,llama-3.1-8b-instruct,model_b
d8d0e273f029470fab7fe003d9af0c05,-1,Miscellaneous,84,Magic and Spell Analysis,gemini-1.5-flash-api-0514,athene-70b-0725,model_b
51cb84704d574d5d9dcf19693931b42a,2,Puzzles & Analysis,64,Logic Puzzles and Riddles,gpt-4-turbo-2024-04-09,mistral-large-2407,model_b
96ab8d82d41b4ffa9a49fe5a24277398,-1,Miscellaneous,5,Letter Counting in Words,deepseek-v2-api-0628,gpt-4o-2024-08-06,tie (bothbad)
fb25cb640aa0401b896308f7fdf2fee5,5,Naming Ideas,7,Songwriting and Lyrics Creation,mixtral-8x7b-instruct-v0.1,gemma-2-27b-it,model_b
a246b53755e74041940b807b24cbe196,4,AI Systems,2,Deep Learning and Neural Networks,deepseek-v2-api-0628,gemma-2-9b-it,tie
9a78379891c44ca98774f4b0b31fc6ad,0,Tech Programming,17,Video Game Concepts and Critiques,llama-3-8b-instruct,gemini-1.5-pro-api-0514,model_a
a75053d1204e47939d9c5a7364b57d49,0,Tech Programming,101,Go Programming Challenges,claude-3-5-sonnet-20240620,gpt-4o-2024-05-13,model_a
239c4567ac584c718484f794bbec1c40,0,Tech Programming,12,Python Data Visualization,mixtral-8x7b-instruct-v0.1,reka-flash-preview-20240611,tie (bothbad)
9ea4e195423a48a498440a8f9b240a68,1,Diverse Subjects,1,Professional Communication and Career Development,claude-3-5-sonnet-20240620,reka-core-20240501,tie (bothbad)
65b366adb4bf4c28a2a86fdffaa437b4,0,Tech Programming,12,Python Data Visualization,gpt-4o-2024-05-13,claude-3-5-sonnet-20240620,model_a
0a142f4afa82404ab2b11887959a46a6,2,Puzzles & Analysis,76,Chemistry Problem Solving,llama-3.1-8b-instruct,claude-3-opus-20240229,model_a
46d405e20f294a00a4fe8c96a10409fa,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,eureka-chatbot,reka-core-20240501,tie (bothbad)
471facfe62d948dc8bf1e00664f9dcf5,0,Tech Programming,67,R Programming Tasks,phi-3-mini-4k-instruct-june-2024,llama-3-70b-instruct,tie (bothbad)
1e34137d11a446c0be9caf9bd1cd1d56,4,AI Systems,41,Unrestricted AI Responses,llama-3.1-405b-instruct,gemini-1.5-pro-api-0514,model_b
bbf5c325ea8b4ced908735b7fbd2fad5,7,Information Queries,16,Travel and Geography Queries,claude-3-opus-20240229,llama-3-70b-instruct,model_a
2bebac8f73724021a5645123b1f30045,6,Language Translation,25,Linguistic Analysis and Word Usage,gemini-1.5-flash-api-0514,claude-3-5-sonnet-20240620,model_b
a9726099c0754c0cbaae58efd39ed5b0,0,Tech Programming,13,SQL Query Troubleshooting,gemini-1.5-flash-api-0514,claude-3-5-sonnet-20240620,model_a
4e67b04328414c66873814f8dec1b9ab,0,Tech Programming,12,Python Data Visualization,phi-3-mini-4k-instruct-june-2024,chatgpt-4o-latest,model_b
038125b2d3b944789834e2d7ee789a36,4,AI Systems,29,AI Prompt Engineering and Task Management,dbrx-next,gemini-1.5-pro-api-0514,model_a
ef2c74f406274b05ab093d928def6d52,-1,Miscellaneous,5,Letter Counting in Words,claude-3-5-sonnet-20240620,gpt-4o-2024-05-13,tie
37bc9d2ecbd542e5853f5ecde695ae95,1,Diverse Subjects,66,Historical and Cultural Stereotypes,claude-3-sonnet-20240229,yi-large,model_b
c9ce3dd990744f4fb38948a066d36e16,0,Tech Programming,4,Web Development Challenges and Solutions,gpt-4-1106-preview,gemini-1.5-pro-exp-0801,tie
89aa8750ab844026b8dc118f2dbfdb30,0,Tech Programming,4,Web Development Challenges and Solutions,gemini-1.5-pro-api-0514,gemma-1.1-7b-it,model_a
d48c8b835e6f422ba5f586f5e73744a4,1,Diverse Subjects,89,Testicular Tissue Culture and Spermatogenesis,deepseek-v2-api-0628,reka-flash-preview-20240611,tie
44feed34fa6d41e7adaec457ee90d55e,-1,Miscellaneous,53,Network Configuration and Troubleshooting,gpt-4o-2024-08-06,mistral-large-2407,tie
81fd0bee47144a439ed170fa84d327f6,0,Tech Programming,44,Python Package Management,dbrx-instruct-preview,dbrx-next,model_b
1fd14593282d4b918dcd12e98dc46a73,6,Language Translation,25,Linguistic Analysis and Word Usage,gpt-4-0613,gpt-4o-2024-05-13,model_b
e4f1bc5345f84edd999edd964fb04c8e,1,Diverse Subjects,50,International Sports Analysis,gemini-1.5-pro-api-0514,gemma-2-9b-it,tie (bothbad)
f74df4ba326b48c3a67f5efe400bb4db,1,Diverse Subjects,1,Professional Communication and Career Development,reka-flash-preview-20240611,nemotron-4-340b-instruct,tie
382719ccc34745f89d1b26bd7278c756,1,Diverse Subjects,87,Israel-Palestine Conflict,gpt-4o-2024-05-13,deepseek-v2-api-0628,tie (bothbad)
506ad7a003a848208ebd521be90cc858,1,Diverse Subjects,6,Casual Conversations,claude-3-sonnet-20240229,phi-3-mini-4k-instruct,tie (bothbad)
00e661e7d3d94774bbc2428dd35b0b02,1,Diverse Subjects,114,Fundraising and Marketing Strategies,yi-large,gpt-4o-2024-05-13,model_a
5750f070605c4bd8a8418d8521905708,1,Diverse Subjects,47,Scientific and Academic Writing Assistance,mixtral-8x22b-instruct-v0.1,deepseek-coder-v2,model_b
dd22bb3901ea41dcbca0bb25c35113fd,2,Puzzles & Analysis,14,Comparing Decimal Numbers,mixtral-8x22b-instruct-v0.1,llama-3.1-70b-instruct,tie (bothbad)
f36cd3090b874c4a95c58aa6fbfab5fd,2,Puzzles & Analysis,0,Mathematics Problem Solving,gpt-4o-2024-08-06,llama-3.1-70b-instruct,tie (bothbad)
64c2670f3e704be7a093e7a32f26a49e,-1,Miscellaneous,5,Letter Counting in Words,llama-3.1-70b-instruct,reka-core-20240722,model_b
d36a7ed1459e4676b65637ad4aefde8b,6,Language Translation,25,Linguistic Analysis and Word Usage,gpt-4-0613,gemma-2-2b-it,tie (bothbad)
da98d025a97d4d4bacbdf12a1be3791a,0,Tech Programming,44,Python Package Management,llama-3.1-405b-instruct,gpt-4o-2024-05-13,tie
522cc700087e4d8ba09534117defe4a6,7,Information Queries,16,Travel and Geography Queries,gpt-4o-2024-05-13,gpt-4o-2024-08-06,model_b
f5e99e1261a24e79b49205657aba37a8,0,Tech Programming,126,Game Modding and Scripting,gpt-4-0613,mistral-large-2407,model_b
dbea2802e7d041b1a1d29bfd846ef1a7,0,Tech Programming,70,Backend Development Guide,qwen2-72b-instruct,gemma-2-27b-it,model_a
51df216c6e424c60b3b6d0a03ed45b29,7,Information Queries,16,Travel and Geography Queries,mistral-large-2407,gemini-1.5-pro-exp-0801,tie (bothbad)
3705edab81f2480dba4ffea22e020830,2,Puzzles & Analysis,75,Weight Comparison Riddles,gpt-4o-mini-2024-07-18,chatgpt-4o-latest,tie
fa15eeb76e1b415389ed835a4dd92b17,3,Creative Writing,81,Thriller and Horror Story Ideas,llama-3.1-8b-instruct,gpt-4-1106-preview,tie
ab78ba39595a4f5886305178bf6d7c42,1,Diverse Subjects,47,Scientific and Academic Writing Assistance,gpt-4o-2024-05-13,gemma-2-9b-it,model_b
9ad7f7dc886340549625a9e1eb26afdc,1,Diverse Subjects,1,Professional Communication and Career Development,gpt-4-1106-preview,deepseek-v2-api-0628,tie
58708ded192f405897fb8fd30fb89b57,2,Puzzles & Analysis,34,Quantum Physics Simplified,nemotron-4-340b-instruct,claude-3-5-sonnet-20240620,tie
e8f14b5ba8334c83ac45b44b735d9b58,1,Diverse Subjects,1,Professional Communication and Career Development,phi-3-mini-4k-instruct-june-2024,chatgpt-4o-latest,model_b
4e7eca5f34144e00b5b0b0542b5b3fba,4,AI Systems,29,AI Prompt Engineering and Task Management,reka-core-20240501,claude-3-opus-20240229,model_b
ef7a4feef6b94eb7af2a134d4512f552,0,Tech Programming,70,Backend Development Guide,gemini-1.5-pro-exp-0801,gpt-4o-mini-2024-07-18,model_a
f8dfd5a8bb824e68943e4c2666fe017a,7,Information Queries,52,Identifying Individuals,llama-3-70b-instruct,deepseek-v2-api-0628,model_a
a21463782fc149ab8dcc385c1c3d7cce,1,Diverse Subjects,86,International and Comparative Law,qwen2-72b-instruct,mixtral-8x7b-instruct-v0.1,model_a
b6da2be1a27c415d9aafd45693e9e4c7,3,Creative Writing,56,Anime Comedy and Ecchi Dialogues,yi-large-preview,gemini-1.5-pro-exp-0801,tie
de52332691484e3d9a85bf8a0781a686,2,Puzzles & Analysis,0,Mathematics Problem Solving,deepseek-v2-api-0628,claude-3-5-sonnet-20240620,tie
f24e784ec00b4b8eb19bd86b89538044,2,Puzzles & Analysis,37,Crossword and Word Puzzles,gemma-2-9b-it,gpt-4o-2024-05-13,model_b
11afb523c5a846dd8ca50a4ad958fe2e,0,Tech Programming,83,SVG Image Creation,chatgpt-4o-latest,phi-3-mini-4k-instruct-june-2024,tie (bothbad)
54db2d00435c4a5cbae129132ac1eadb,0,Tech Programming,61,Competitive Programming Code Optimization,command-r-plus,yi-large-preview,tie
1dfe52fd539340c285574504878f43f1,2,Puzzles & Analysis,54,Probability and Dice Games,chatgpt-4o-latest,gemma-2-27b-it,tie
8fd4494328b04207918caa25a19d3643,4,AI Systems,26,AI Consciousness and Ethics,deepseek-coder-v2,reka-core-20240501,model_b
0ccb43b2504e4baa803097d1a20112a7,0,Tech Programming,4,Web Development Challenges and Solutions,gemini-1.5-flash-api-0514,gemini-1.5-pro-exp-0801,model_a
493fb87e1f264630bf4032c4c9bac80f,6,Language Translation,25,Linguistic Analysis and Word Usage,eureka-chatbot,claude-3-sonnet-20240229,tie (bothbad)
c9451216342e4efc98720f3dd583da3e,2,Puzzles & Analysis,54,Probability and Dice Games,gemini-1.5-pro-api-0514,claude-3-5-sonnet-20240620,tie (bothbad)
62de4b1607734913be54c8b34bf8b251,1,Diverse Subjects,1,Professional Communication and Career Development,chatgpt-4o-latest,gemma-2-2b-it,model_a
b2836c32578346519ac4629917ce6abe,8,Philosophical Ethics,103,Meaning of Life,llama-3.1-405b-instruct,gemini-1.5-pro-exp-0801,tie
09810e06f01a4ed7bd61967cc6b63b33,-1,Miscellaneous,31,Sentence Construction Challenges,llama-3.1-405b-instruct,gemma-2-9b-it-simpo,model_a
fbfcc16da3a4497c8b5cff33049cdb18,8,Philosophical Ethics,103,Meaning of Life,gemini-1.5-pro-api-0514,chatgpt-4o-latest,tie
e4e65f4cb4d344d4a2b1386cdd757df2,3,Creative Writing,23,Creative Poetry Writing,phi-3-medium-4k-instruct,reka-core-20240722,model_b
dba6ff7301e14bf48d9febdef9ed1ccb,1,Diverse Subjects,1,Professional Communication and Career Development,gemini-1.5-pro-api-0514,qwen2-72b-instruct,tie
8787f1583afd4d918db2292291a5930a,-1,Miscellaneous,8,Joke Requests,claude-3-5-sonnet-20240620,gpt-4o-mini-2024-07-18,model_b
5503c76f4a7d4c7395b5c5b99ca28815,2,Puzzles & Analysis,46,Object Movement and Positioning,gpt-4-1106-preview,gpt-4o-2024-05-13,model_a
6eb4527bdfb54465a61eb41498c81b2c,4,AI Systems,26,AI Consciousness and Ethics,chatgpt-4o-latest,gemini-1.5-flash-api-0514,model_b
3d7ca2507da44207ae1a99cba2b69c6c,-1,Miscellaneous,73,Word Count Estimation,gpt-4o-2024-05-13,reka-core-20240722,model_a
9e9f4a4abbfb4563ace3e6b31e1ed9ee,4,AI Systems,2,Deep Learning and Neural Networks,deepseek-v2-api-0628,mistral-large-2402,model_a
c9d84395ccef4b31a90ed23730989cce,2,Puzzles & Analysis,122,Logic and Problem-Solving Puzzles,claude-3-opus-20240229,gemini-1.5-flash-api-0514,model_a
d2272c953b6641fb86dc8eebf76d8e44,1,Diverse Subjects,1,Professional Communication and Career Development,gemma-2-9b-it,gpt-4-0125-preview,tie
918d56c787264ee3b59e8e4e041f0392,0,Tech Programming,44,Python Package Management,athene-70b-0725,gpt-4-0613,model_a
052caa75b4ee48a78ed607ade144515f,2,Puzzles & Analysis,0,Mathematics Problem Solving,gemma-2-27b-it,deepseek-v2-api-0628,tie (bothbad)
8bfde458b94c45eba03c01d74749848a,0,Tech Programming,20,Computer Hardware and Performance,llama-3-8b-instruct,phi-3-medium-4k-instruct,tie (bothbad)
8b0e7de5f8424e278c19d1f299f4708d,1,Diverse Subjects,3,Medical Conditions and Treatments,claude-3-opus-20240229,reka-flash-20240722,model_b
bf517d9aea3e4e799daba03a05bcdc98,-1,Miscellaneous,5,Letter Counting in Words,athene-70b-0725,gpt-4o-2024-05-13,tie (bothbad)
1cca4d74800148a191493c070f0a3ceb,2,Puzzles & Analysis,37,Crossword and Word Puzzles,llama-3.1-8b-instruct,gemini-1.5-flash-api-0514,tie (bothbad)
a768f96c7e294b25a48c003c4448d43e,0,Tech Programming,112,STALKER Game Community Chat,yi-large-preview,mixtral-8x7b-instruct-v0.1,model_a
1427f10056284f12b36ed8ab5b1ad718,4,AI Systems,29,AI Prompt Engineering and Task Management,gemini-1.5-pro-exp-0801,gpt-4-0613,model_a
e83652eb02cf4124b6bc28700fb07211,1,Diverse Subjects,77,Education and Academic Planning,gemini-1.5-pro-api-0514,claude-3-opus-20240229,model_b
56b8e9262634494fa8ae81c5cebde874,1,Diverse Subjects,85,Academic Writing and Research Methodology,gemini-1.5-pro-exp-0801,chatgpt-4o-latest,model_b
51481fee84394135a56257805a256cf4,0,Tech Programming,22,Linux System Configuration Issues,claude-3-5-sonnet-20240620,reka-core-20240722,tie (bothbad)
e6808aad1b884809a1529e77322a49e9,1,Diverse Subjects,1,Professional Communication and Career Development,gpt-4o-mini-2024-07-18,gemini-1.5-flash-api-0514,model_b
7817293accf54e3fb36719349ad9f245,4,AI Systems,26,AI Consciousness and Ethics,llama-3.1-70b-instruct,qwen2-72b-instruct,model_b
bfc1b0087d0d4d3bbbaf81ca04793db4,1,Diverse Subjects,3,Medical Conditions and Treatments,athene-70b-0725,gpt-4o-mini-2024-07-18,tie
5c3defff0de34cbda800af8efe4ca735,8,Philosophical Ethics,82,Biblical Interpretation and Analysis,claude-3-5-sonnet-20240620,gemini-1.5-pro-api-0514,model_a
765614d0cd6f41c3906fcb9c4eb0bbca,2,Puzzles & Analysis,54,Probability and Dice Games,llama-3.1-8b-instruct,llama-3.1-405b-instruct,model_b
42ec4e6ea09f4cea91eb394eae3df0f9,3,Creative Writing,32,Genshin Impact Fanfiction,gemini-1.5-flash-api-0514,phi-3-mini-4k-instruct-june-2024,model_a
8942408f8366492f9663ffb70ae6de90,2,Puzzles & Analysis,0,Mathematics Problem Solving,reka-core-20240722,gemma-2-2b-it,model_a
99806be673014aa1bee0779de67a8f1e,1,Diverse Subjects,6,Casual Conversations,gemini-1.5-pro-api-0514,llama-3.1-70b-instruct,model_a
1fbb4c74847440898d4b3249eac14399,2,Puzzles & Analysis,19,River Crossing Puzzles,mistral-large-2402,qwen2-72b-instruct,model_a
63be0816cc984ea192c26c1459719651,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,gemma-2-2b-it,chatgpt-4o-latest,model_b
2050a1da3ee4461cb4ac63c2d71db100,3,Creative Writing,15,Creative Cooking Recipes,gemini-1.5-pro-api-0514,claude-3-opus-20240229,model_a
e269590ffc9b4b00be56a1722b84a6dc,-1,Miscellaneous,117,AWS Architecture and Solutions,glm-4-0520,qwen2-72b-instruct,tie
40c401f0edd44eaab9ff7b31a0a6831c,0,Tech Programming,135,Text Editor and Scripting Queries,claude-3-5-sonnet-20240620,reka-core-20240722,tie
d6ea425a9fe649f4a220374e3cce174f,2,Puzzles & Analysis,0,Mathematics Problem Solving,yi-1.5-34b-chat,llama-3-70b-instruct,model_a
70a1e7d399b441a2a61eacdb8e3083aa,2,Puzzles & Analysis,49,Chess Strategy and Analysis,gpt-4-turbo-2024-04-09,gemma-2-27b-it,model_a
136264388c1d426aa73a43c682134b8a,8,Philosophical Ethics,103,Meaning of Life,mistral-large-2407,llama-3.1-405b-instruct,model_a
4dae265c21374e5eb2b7949c3808d073,8,Philosophical Ethics,107,Hinduism and Spiritual Practices,gemini-1.5-pro-api-0514,claude-3-5-sonnet-20240620,model_b
5397aac757b54e00b639c27c0179a7b9,5,Naming Ideas,106,RPG Class and Equipment Naming,reka-core-20240501,gemini-1.5-pro-exp-0801,tie
bf836212b59543b6aa628f9268087d51,1,Diverse Subjects,95,Audit and Financial Reporting Procedures,gemma-2-2b-it,llama-3.1-8b-instruct,model_b
6fefe8948b104321a8221e8f02feae6a,2,Puzzles & Analysis,0,Mathematics Problem Solving,claude-3-5-sonnet-20240620,gemma-2-27b-it,tie
c145b906b8f946b69aaaf0bce2daa752,2,Puzzles & Analysis,34,Quantum Physics Simplified,gpt-4-turbo-2024-04-09,eureka-chatbot,tie
96db838abe86483ba320477c69775a23,1,Diverse Subjects,1,Professional Communication and Career Development,gemini-1.5-pro-api-0514,gemini-1.5-pro-exp-0801,model_b
7ebc4f4712ad460da284ecd950fb9e54,0,Tech Programming,44,Python Package Management,gpt-4o-2024-05-13,reka-flash-preview-20240611,tie
528d4336770a45c8967728f81fdf8da0,6,Language Translation,100,Emoji Usage and Interpretation,llama-3.1-405b-instruct,athene-70b-0725,tie (bothbad)
a8fb4b56ae204eba9c50a47dbbf0228a,6,Language Translation,100,Emoji Usage and Interpretation,gpt-4o-2024-05-13,gpt-4o-2024-08-06,model_a
232254766e2549d9b54edf70866fa696,5,Naming Ideas,7,Songwriting and Lyrics Creation,claude-3-5-sonnet-20240620,chatgpt-4o-latest,model_b
f3ecbfc3c69440fe98125a526f1f3742,8,Philosophical Ethics,18,Philosophical Inquiry and Ethics,eureka-chatbot,llama-3-70b-instruct,tie
dee604c83fb44e2ba439412b160d211f,-1,Miscellaneous,5,Letter Counting in Words,claude-3-5-sonnet-20240620,mixtral-8x7b-instruct-v0.1,model_a
